Date,Open,High,Low,Close,Adj Close,Volume,Total Traded,MA50,MA200,returns,Cumulative Return
2018-01-02,20.799999237060547,21.474000930786133,20.733333587646484,21.368667602539062,21.368667602539062,65283000,1357886350.1930237,,,,
2018-01-03,21.399999618530273,21.683332443237305,21.036666870117188,21.149999618530273,21.149999618530273,67822500,1451401474.1277695,,,-0.010233112708571857,0.9897668872914281
2018-01-04,20.857999801635742,21.23666763305664,20.3786678314209,20.974666595458984,20.974666595458984,149194500,3111898851.4051437,,,-0.008289977599700404,0.981561741966857
2018-01-05,21.107999801635742,21.14933204650879,20.799999237060547,21.10533332824707,21.10533332824707,68868000,1453665730.3390503,,,0.006229740634655645,0.9876766170362112
2018-01-08,21.066667556762695,22.468000411987305,21.03333282470703,22.42733383178711,22.42733383178711,147891000,3115570531.637192,,,0.06263821959024418,1.049542921858275
2018-01-09,22.3439998626709,22.586666107177734,21.82666778564453,22.246000289916992,22.246000289916992,107199000,2395254441.2784576,,,-0.00808538113492141,1.0410569673175918
2018-01-10,22.14666748046875,22.46666717529297,22.0,22.31999969482422,22.31999969482422,64648500,1431748832.611084,,,0.003326413914539472,1.0445199536995053
2018-01-11,22.349332809448242,22.987333297729492,22.21733283996582,22.530000686645508,22.530000686645508,99682500,2227837367.7778244,,,0.009408646715617364,1.054347472931277
2018-01-12,22.575332641601562,22.694000244140625,22.244667053222656,22.4146671295166,22.4146671295166,72376500,1633923562.9348755,,,-0.005119110235858537,1.048950151990443
2018-01-16,22.502666473388672,23.0,22.31999969482422,22.67066764831543,22.67066764831543,97114500,2185335203.229904,,,0.011421116241414841,1.0609303336077756
2018-01-17,22.697999954223633,23.266666412353516,22.649999618530273,23.143999099731445,23.143999099731445,106552500,2418528640.1224136,,,0.02087858455510405,1.0830810572850802
2018-01-18,23.044666290283203,23.48666763305664,22.916000366210938,22.971332550048828,22.971332550048828,85287000,1965410453.8993835,,,-0.007460532163804823,1.075000696221197
2018-01-19,23.0,23.37266731262207,22.84000015258789,23.334667205810547,23.334667205810547,73324500,1686463500.0,,,0.015816873268893028,1.0920038459972996
2018-01-22,23.293333053588867,23.85533332824707,23.280000686645508,23.437332153320312,23.437332153320312,93156000,2169913733.9401245,,,0.004399674810198428,1.0968083078111737
2018-01-23,24.0,24.03333282470703,23.399999618530273,23.519332885742188,23.519332885742188,81981000,1967544000.0,,,0.0034987229726255453,1.1006457362342792
2018-01-24,23.6386661529541,23.649999618530273,22.90133285522461,23.05933380126953,23.05933380126953,79312500,1874841709.2561722,,,-0.019558338950656062,1.0791189338604148
2018-01-25,23.218000411987305,23.280000686645508,22.426666259765625,22.50933265686035,22.50933265686035,101104500,2347444322.6537704,,,-0.02385156263182675,1.053380261022253
2018-01-26,22.766666412353516,22.933332443237305,22.380666732788086,22.856666564941406,22.856666564941406,68091000,1550205082.6835632,,,0.015430662178036458,1.0696346159750991
2018-01-29,22.656667709350586,23.389999389648438,22.552000045776367,23.302000045776367,23.302000045776367,71206500,1613302009.2458725,,,0.019483745784611983,1.090475104915179
2018-01-30,23.00933265686035,23.218000411987305,22.81133270263672,23.05466651916504,23.05466651916504,70765500,1628266930.1290512,,,-0.010614261699658623,1.0789005167746466
2018-01-31,23.167333602905273,23.746000289916992,23.012666702270508,23.62066650390625,23.62066650390625,93211500,2159461916.127205,,,0.024550343604870628,1.1053878951769367
2018-02-01,23.399999618530273,23.977333068847656,23.242000579833984,23.28333282470703,23.28333282470703,62965500,1473392675.980568,,,-0.014281293846785892,1.0896015258312346
2018-02-02,23.229333877563477,23.463333129882812,22.700666427612305,22.916667938232422,22.916667938232422,55572000,1290900542.2439575,,,-0.015747955382294898,1.0724425296179638
2018-02-05,22.531333923339844,22.96466636657715,22.200000762939453,22.208667755126953,22.208667755126953,66961500,1508731916.507721,,,-0.03089455173037159,1.0393098984088311
2018-02-06,21.680667877197266,22.4146671295166,21.566667556762695,22.264667510986328,22.264667510986328,76326000,1654798656.3949585,,,0.002521527021648984,1.0419305464015363
2018-02-07,22.599332809448242,23.066667556762695,22.37733268737793,23.0,23.0,104538000,2362489053.2341003,,,0.03302687941110416,1.0763422609122857
2018-02-08,22.887332916259766,23.2413330078125,20.97333335876465,21.01533317565918,21.01533317565918,154719000,3541105261.4707947,,,-0.0862898619278617,0.983464835831042
2018-02-09,21.32866668701172,21.398666381835938,19.650667190551758,20.69466781616211,20.69466781616211,194005500,4137878644.947052,,,-0.015258637910555595,0.9684585020033322
2018-02-12,21.075332641601562,21.205333709716797,20.416667938232422,21.048667907714844,21.048667907714844,93417000,1968794349.3804932,,,0.017105860055229627,0.9850248176078985
2018-02-13,21.001333236694336,21.612667083740234,20.833999633789062,21.577333450317383,21.577333450317383,68403000,1436554197.3896027,,,0.025116342037434514,1.0097650378423
2018-02-14,21.389333724975586,21.744667053222656,21.23466682434082,21.487333297729492,21.487333297729492,59260500,1267542611.2089157,,,-0.004171050736881843,1.0055532566371304
2018-02-15,21.633333206176758,22.274667739868164,21.49333381652832,22.271333694458008,22.271333694458008,88693500,1918736038.7220383,,,0.036486630791516594,1.0422425070532564
2018-02-16,22.166667938232422,22.874666213989258,22.109333038330078,22.365999221801758,22.365999221801758,84639000,1876164607.624054,,,0.004250554934988271,1.0466726160850661
2018-02-20,22.29800033569336,22.722667694091797,22.100000381469727,22.31800079345703,22.31800079345703,60141000,1341024038.1889343,,,-0.002146044443117834,1.0444264101335532
2018-02-21,22.402000427246094,22.645999908447266,22.211332321166992,22.219999313354492,22.219999313354492,48294000,1081882208.6334229,,,-0.004391140631703427,1.0398401868871916
2018-02-22,22.368667602539062,23.16266632080078,22.316667556762695,23.077999114990234,23.077999114990234,104547000,2338577091.8426514,,,0.03861385365210501,1.0799924236852312
2018-02-23,23.18866729736328,23.666000366210938,23.139999389648438,23.469999313354492,23.469999313354492,87261000,2023466297.0352173,,,0.016985883239315713,1.0983370488932942
2018-02-26,23.566667556762695,23.933332443237305,23.49066734313965,23.827999114990234,23.827999114990234,65100000,1534190057.9452515,,,0.015253507120131848,1.1150905408888927
2018-02-27,23.75,23.999332427978516,23.333999633789062,23.39933204650879,23.39933204650879,71961000,1709073750.0,,,-0.017990057260484416,1.095029998207677
2018-02-28,23.504667282104492,23.682666778564453,22.814666748046875,22.87066650390625,22.87066650390625,91045500,2139994185.0328445,,,-0.022593189478732012,1.0702897779732754
2018-03-01,23.000667572021484,23.244667053222656,22.004667282104492,22.062000274658203,22.062000274658203,103284000,2375600949.508667,,,-0.03535822749677753,1.0324462285162208
2018-03-02,21.798667907714844,22.347999572753906,21.531333923339844,22.341333389282227,22.341333389282227,76392000,1665243838.8061523,,,0.012661277814635996,1.0455183170441378
2018-03-05,22.159332275390625,22.516666412353516,21.952667236328125,22.22333335876465,22.22333335876465,57357000,1270992821.31958,,,-0.0052816914935877035,1.0399962118426156
2018-03-06,22.25,22.424667358398438,21.802000045776367,21.8799991607666,21.8799991607666,64285500,1430352375.0,,,-0.015449266428910424,1.0239290332808015
2018-03-07,21.695999145507812,22.166667938232422,21.44933319091797,22.15333366394043,22.15333366394043,75109500,1629575647.819519,,,0.012492436638843696,1.0367204018517344
2018-03-08,22.19066619873047,22.219999313354492,21.751333236694336,21.940000534057617,21.940000534057617,53493000,1187045306.968689,,,-0.009629843215428147,1.0267369469236665
2018-03-09,21.606666564941406,21.89933204650879,21.4913330078125,21.81133270263672,21.81133270263672,82602000,1784753871.59729,,,-0.005864531827206032,1.0207156154202643
2018-03-12,21.907333374023438,23.1473331451416,21.766666412353516,23.034000396728516,23.034000396728516,123960000,2715633045.0439453,,,0.05605653312252623,1.0779333941247502
2018-03-13,21.907333374023438,23.1473331451416,21.766666412353516,22.78933334350586,22.78933334350586,89487000,1960421541.6412354,,,-0.010621995702379428,1.066483590244906
2018-03-14,22.450666427612305,22.65399932861328,21.595333099365234,21.775333404541016,21.775333404541016,119511000,2683101595.430374,22.37224006652832,,-0.044494497652946774,1.0190309386418477
2018-03-15,21.958667755126953,22.190000534057617,21.406667709350586,21.706666946411133,21.706666946411133,98472000,2162313931.1828613,22.395413436889648,,-0.003153405592199232,1.0158175207813105
2018-03-16,21.528667449951172,21.82666778564453,21.271333694458008,21.42333221435547,21.42333221435547,91759500,1975459760.8737946,22.397986793518065,,-0.01305288982206032,1.0025581666032335
2018-03-19,21.100000381469727,21.383333206176758,20.64466667175293,20.90399932861328,20.90399932861328,112264500,2368780992.825508,22.402826805114746,,-0.024241461624452176,0.9782546912812401
2018-03-20,20.9913330078125,21.083332061767578,20.583999633789062,20.703332901000977,20.703332901000977,71464500,1500135117.7368164,22.40049346923828,,-0.00959942757640797,0.9688640062210045
2018-03-21,20.683332443237305,21.496000289916992,20.679332733154297,21.101999282836914,21.101999282836914,89376000,1848593520.4467773,22.392826766967772,,0.019256145072983122,0.9875205920807878
2018-03-22,20.926000595092773,21.254667282104492,20.545333862304688,20.606666564941406,20.606666564941406,74097000,1550553866.0945892,22.364466781616212,,-0.02347326010471351,0.9643402643641148
2018-03-23,20.75,20.75,20.030000686645508,20.1026668548584,20.1026668548584,99823500,2071337625.0,22.336533432006835,,-0.024458090225057294,0.9407543431706417
2018-03-26,20.48933219909668,20.506000518798828,19.423999786376953,20.278667449951172,20.278667449951172,125628000,2574033825.5081177,22.299333419799805,,0.00875508689287341,0.9489907291899486
2018-03-27,20.266666412353516,20.284666061401367,18.478666305541992,18.61199951171875,18.61199951171875,208080000,4217087947.0825195,22.253160095214845,,-0.08218823758246674,0.8709948536757268
2018-03-28,17.6386661529541,17.91200065612793,16.80666732788086,17.185333251953125,17.185333251953125,315021000,5556550250.169754,22.155880088806153,,-0.0766530355251378,0.8042304542147092
2018-03-29,17.099332809448242,18.06399917602539,16.547332763671875,17.742000579833984,17.742000579833984,227560500,3891132723.7844467,22.043906745910643,,0.032392000767142104,0.8302810877045911
2018-04-02,17.083999633789062,17.35533332824707,16.305999755859375,16.832000732421875,16.832000732421875,241710000,4129373551.4831543,21.924693412780762,,-0.05129071230255955,0.7876953793048787
2018-04-03,17.988000869750977,18.22333335876465,16.965999603271484,17.8353328704834,17.8353328704834,282666000,5084596253.84903,21.82445343017578,,0.05960860827013281,0.8346488046060568
2018-04-04,16.851999282836914,19.224666595458984,16.799999237060547,19.12933349609375,19.12933349609375,298450500,5029487611.962318,21.69562675476074,,0.07255264788199489,0.8952047854317681
